"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"[object Object]","Inconsistent information in the Grading Document and the website","https://discourse.onlinedegree.iitm.ac.in/t/inconsistent-information-in-the-grading-document-and-the-website/167679","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1003186/48/66745_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/inconsistent-information-in-the-grading-document-and-the-website/167679/1","1","68","https://discourse.onlinedegree.iitm.ac.in/t/inconsistent-information-in-the-grading-document-and-the-website/167679/2","Feb 20","https://discourse.onlinedegree.iitm.ac.in/u/23f1003186","","","","","",""
"[object Object]","Project 1 - Casual banter","https://discourse.onlinedegree.iitm.ac.in/t/project-1-casual-banter/167344","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/thevishal/48/110717_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project-1-casual-banter/167344/1","12","239","https://discourse.onlinedegree.iitm.ac.in/t/project-1-casual-banter/167344/14","Feb 19","https://discourse.onlinedegree.iitm.ac.in/u/thevishal","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/ayushtiwari","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/ayushtiwari/48/124622_2.png","https://discourse.onlinedegree.iitm.ac.in/u/rohitgarg","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/rohitgarg/48/76048_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"[object Object]","IMPORTANT: Dockerfile submitted as dockerfile rest everything is working fine","https://discourse.onlinedegree.iitm.ac.in/t/important-dockerfile-submitted-as-dockerfile-rest-everything-is-working-fine/167415","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/nayonika/48/68095_2.png","https://discourse.onlinedegree.iitm.ac.in/u/satviksawhney","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","https://discourse.onlinedegree.iitm.ac.in/t/important-dockerfile-submitted-as-dockerfile-rest-everything-is-working-fine/167415/1","4","98","https://discourse.onlinedegree.iitm.ac.in/t/important-dockerfile-submitted-as-dockerfile-rest-everything-is-working-fine/167415/6","Feb 18","https://discourse.onlinedegree.iitm.ac.in/u/nayonika","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://discourse.onlinedegree.iitm.ac.in/u/22f3000585","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000585/48/111045_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/satviksawhney/48/66863_2.png",""
"[object Object]","Project 1 Submission Marked as FAIL Despite Having Dockerfile & Image","https://discourse.onlinedegree.iitm.ac.in/t/project-1-submission-marked-as-fail-despite-having-dockerfile-image/167471","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3002647/48/12643_2.png","https://discourse.onlinedegree.iitm.ac.in/u/satviksawhney","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project-1-submission-marked-as-fail-despite-having-dockerfile-image/167471/1","6","113","https://discourse.onlinedegree.iitm.ac.in/t/project-1-submission-marked-as-fail-despite-having-dockerfile-image/167471/11","Feb 18","https://discourse.onlinedegree.iitm.ac.in/u/21f3002647","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/satviksawhney/48/66863_2.png",""
"[object Object]","Request to Consider My Last Submission for TDS Project 1","https://discourse.onlinedegree.iitm.ac.in/t/request-to-consider-my-last-submission-for-tds-project-1/167410","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","course-portal","https://discourse.onlinedegree.iitm.ac.in/tag/course-portal","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3004246/48/68148_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/request-to-consider-my-last-submission-for-tds-project-1/167410/1","1","75","https://discourse.onlinedegree.iitm.ac.in/t/request-to-consider-my-last-submission-for-tds-project-1/167410/2","Feb 18","https://discourse.onlinedegree.iitm.ac.in/u/23f3004246","","","","","",""
"","Just some background test","https://discourse.onlinedegree.iitm.ac.in/t/just-some-background-test/167699","","","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/thevishal/48/110717_2.png","https://discourse.onlinedegree.iitm.ac.in/u/thevishal","","https://discourse.onlinedegree.iitm.ac.in/t/just-some-background-test/167699/1","0","52","https://discourse.onlinedegree.iitm.ac.in/t/just-some-background-test/167699/1","Feb 15","","","","","","",""
"[object Object]","–Request for postponing the Project -1 deadline– Official Response: Extended","https://discourse.onlinedegree.iitm.ac.in/t/request-for-postponing-the-project-1-deadline-official-response-extended/166866","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/vikramjncasr/48/1844_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000586/48/77773_2.png","https://discourse.onlinedegree.iitm.ac.in/t/request-for-postponing-the-project-1-deadline-official-response-extended/166866/1","26","321","https://discourse.onlinedegree.iitm.ac.in/t/request-for-postponing-the-project-1-deadline-official-response-extended/166866/28","Feb 15","https://discourse.onlinedegree.iitm.ac.in/u/vikramjncasr","https://discourse.onlinedegree.iitm.ac.in/u/22f3000586","https://discourse.onlinedegree.iitm.ac.in/u/rabbaniiitb","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/rabbaniiitb/48/828_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2004094","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004094/48/68148_2.png","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png"
"","Regarding project1 for file not detecting after sending post request","https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sakshi6479/48/110446_2.png","https://discourse.onlinedegree.iitm.ac.in/u/sakshi6479","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172/1","13","84","https://discourse.onlinedegree.iitm.ac.in/t/regarding-project1-for-file-not-detecting-after-sending-post-request/167172/14","Feb 15","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://discourse.onlinedegree.iitm.ac.in/u/23f2004752","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2004752/48/68296_2.png",""
"","TDS Project 1 release information required","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-1-release-information-required/164214","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f30007561/48/68772_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/adi3/48/110586_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-1-release-information-required/164214/1","2","163","https://discourse.onlinedegree.iitm.ac.in/t/tds-project-1-release-information-required/164214/3","Feb 14","https://discourse.onlinedegree.iitm.ac.in/u/23f30007561","https://discourse.onlinedegree.iitm.ac.in/u/adi3","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","",""
"[object Object]","Regarding Github Mail For Project","https://discourse.onlinedegree.iitm.ac.in/t/regarding-github-mail-for-project/166891","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001236/48/114091_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/regarding-github-mail-for-project/166891/1","1","78","https://discourse.onlinedegree.iitm.ac.in/t/regarding-github-mail-for-project/166891/2","Feb 14","https://discourse.onlinedegree.iitm.ac.in/u/23f1001236","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png",""
"","Sudo permission needed to create data folder in root?","https://discourse.onlinedegree.iitm.ac.in/t/sudo-permission-needed-to-create-data-folder-in-root/167072","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/vikramjncasr/48/1844_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/sudo-permission-needed-to-create-data-folder-in-root/167072/1","1","69","https://discourse.onlinedegree.iitm.ac.in/t/sudo-permission-needed-to-create-data-folder-in-root/167072/2","Feb 14","https://discourse.onlinedegree.iitm.ac.in/u/vikramjncasr","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","",""
"[object Object]","For project 1","https://discourse.onlinedegree.iitm.ac.in/t/for-project-1/166593","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-project-1","https://discourse.onlinedegree.iitm.ac.in/tag/tds-project-1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sakshi6479/48/110446_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jkmadathil","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000745/48/638_2.png","https://discourse.onlinedegree.iitm.ac.in/t/for-project-1/166593/1","3","130","https://discourse.onlinedegree.iitm.ac.in/t/for-project-1/166593/5","Feb 11","https://discourse.onlinedegree.iitm.ac.in/u/sakshi6479","https://discourse.onlinedegree.iitm.ac.in/u/21f3000745","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/jkmadathil/48/100121_2.png","","",""
"","Project structure","https://discourse.onlinedegree.iitm.ac.in/t/project-structure/166738","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","","https://discourse.onlinedegree.iitm.ac.in/t/project-structure/166738/1","0","81","https://discourse.onlinedegree.iitm.ac.in/t/project-structure/166738/1","Feb 10","","","","","","",""
"","I have doubt in Q10","https://discourse.onlinedegree.iitm.ac.in/t/i-have-doubt-in-q10/166647","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001806/48/68031_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3000092","","https://discourse.onlinedegree.iitm.ac.in/t/i-have-doubt-in-q10/166647/1","1","44","https://discourse.onlinedegree.iitm.ac.in/t/i-have-doubt-in-q10/166647/2","Feb 9","https://discourse.onlinedegree.iitm.ac.in/u/23f1001806","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3000092/48/67154_2.png","","",""
"[object Object]","Doubt in GA4 Q7","https://discourse.onlinedegree.iitm.ac.in/t/doubt-in-ga4-q7/166634","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1001301/48/124287_2.png","https://discourse.onlinedegree.iitm.ac.in/u/sakshi6479","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sakshi6479/48/110446_2.png","https://discourse.onlinedegree.iitm.ac.in/t/doubt-in-ga4-q7/166634/1","7","49","https://discourse.onlinedegree.iitm.ac.in/t/doubt-in-ga4-q7/166634/8","Feb 9","https://discourse.onlinedegree.iitm.ac.in/u/23f1001301","https://discourse.onlinedegree.iitm.ac.in/u/21f3000745","https://discourse.onlinedegree.iitm.ac.in/u/saransh_saini","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000745/48/638_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/saransh_saini/48/123495_2.png",""
"","Chat GPT new release","https://discourse.onlinedegree.iitm.ac.in/t/chat-gpt-new-release/166498","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/gshetty/48/31167_2.png","https://discourse.onlinedegree.iitm.ac.in/u/gshetty","","https://discourse.onlinedegree.iitm.ac.in/t/chat-gpt-new-release/166498/1","0","86","https://discourse.onlinedegree.iitm.ac.in/t/chat-gpt-new-release/166498/1","Feb 7","","","","","","",""
"","Where can i find the TDS GA1 after the submission date has passed?","https://discourse.onlinedegree.iitm.ac.in/t/where-can-i-find-the-tds-ga1-after-the-submission-date-has-passed/165416","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/cshetty/48/33340_2.png","https://discourse.onlinedegree.iitm.ac.in/u/shriaviator","https://avatars.discourse-cdn.com/v4/letter/s/59ef9b/48.png","https://discourse.onlinedegree.iitm.ac.in/t/where-can-i-find-the-tds-ga1-after-the-submission-date-has-passed/165416/1","1","68","https://discourse.onlinedegree.iitm.ac.in/t/where-can-i-find-the-tds-ga1-after-the-submission-date-has-passed/165416/3","Feb 7","https://discourse.onlinedegree.iitm.ac.in/u/cshetty","","","","","",""
"[object Object]","Questions closed (GA)","https://discourse.onlinedegree.iitm.ac.in/t/questions-closed-ga/165433","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2000559/48/13152_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f2000559","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/t/questions-closed-ga/165433/1","6","104","https://discourse.onlinedegree.iitm.ac.in/t/questions-closed-ga/165433/7","Feb 7","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","https://discourse.onlinedegree.iitm.ac.in/u/parthpatel","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/parthpatel/48/253_2.png",""
"","GA2 - Deployment Tools - Discussion Thread [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-jan-2025/161120","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/pratiyush","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f300327/48/91361_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-jan-2025/161120/1","169","1.0k","https://discourse.onlinedegree.iitm.ac.in/t/ga2-deployment-tools-discussion-thread-tds-jan-2025/161120/178","Feb 6","https://discourse.onlinedegree.iitm.ac.in/u/23f300327","https://discourse.onlinedegree.iitm.ac.in/u/daksh76","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/daksh76/48/67052_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/pratiyush/48/122467_2.png"
"","LLM what rocket science going on here","https://discourse.onlinedegree.iitm.ac.in/t/llm-what-rocket-science-going-on-here/166303","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3002112/48/584_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/llm-what-rocket-science-going-on-here/166303/1","2","116","https://discourse.onlinedegree.iitm.ac.in/t/llm-what-rocket-science-going-on-here/166303/3","Feb 6","https://discourse.onlinedegree.iitm.ac.in/u/21f3002112","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png"
"","Doubts in Q7, Q8","https://discourse.onlinedegree.iitm.ac.in/t/doubts-in-q7-q8/166357","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sakshi6479/48/110446_2.png","https://discourse.onlinedegree.iitm.ac.in/u/sakshi6479","","https://discourse.onlinedegree.iitm.ac.in/t/doubts-in-q7-q8/166357/1","0","48","https://discourse.onlinedegree.iitm.ac.in/t/doubts-in-q7-q8/166357/1","Feb 5","","","","","","",""
"","Reattempt Graded Assignment after deadline","https://discourse.onlinedegree.iitm.ac.in/t/reattempt-graded-assignment-after-deadline/166349","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/psisaddicted/48/111629_2.png","https://discourse.onlinedegree.iitm.ac.in/u/psisaddicted","","https://discourse.onlinedegree.iitm.ac.in/t/reattempt-graded-assignment-after-deadline/166349/1","0","52","https://discourse.onlinedegree.iitm.ac.in/t/reattempt-graded-assignment-after-deadline/166349/1","Feb 5","","","","","","",""
"","Meet with Anand (TDS Faculty), Wed 5 Feb, 10:30 am - 2:30 pm","https://discourse.onlinedegree.iitm.ac.in/t/meet-with-anand-tds-faculty-wed-5-feb-10-30-am-2-30-pm/165687","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/21f3001993","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/meet-with-anand-tds-faculty-wed-5-feb-10-30-am-2-30-pm/165687/1","4","156","https://discourse.onlinedegree.iitm.ac.in/t/meet-with-anand-tds-faculty-wed-5-feb-10-30-am-2-30-pm/165687/5","Feb 5","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3001993/48/59073_2.png","","",""
"","Access to Notebooks","https://discourse.onlinedegree.iitm.ac.in/t/access-to-notebooks/166100","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/vikramjncasr/48/1844_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","https://discourse.onlinedegree.iitm.ac.in/t/access-to-notebooks/166100/1","1","56","https://discourse.onlinedegree.iitm.ac.in/t/access-to-notebooks/166100/2","Feb 4","https://discourse.onlinedegree.iitm.ac.in/u/vikramjncasr","","","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","","",""
"","Graded assignment 1 - Submission not shown","https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-1-submission-not-shown/165396","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","course-selection","https://discourse.onlinedegree.iitm.ac.in/tag/course-selection","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/muthupalaniappan/48/18686_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000599/48/981_2.png","https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-1-submission-not-shown/165396/1","23","150","https://discourse.onlinedegree.iitm.ac.in/t/graded-assignment-1-submission-not-shown/165396/24","Jan 31","https://discourse.onlinedegree.iitm.ac.in/u/muthupalaniappan","https://discourse.onlinedegree.iitm.ac.in/u/21f3000599","https://discourse.onlinedegree.iitm.ac.in/u/mandy","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/mandy/48/119300_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23ds2000134","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23ds2000134/48/67327_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png"
"","Best Practices for Virtual Environments and Dependency Management in Python","https://discourse.onlinedegree.iitm.ac.in/t/best-practices-for-virtual-environments-and-dependency-management-in-python/165922","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2006531/48/111700_2.png","https://discourse.onlinedegree.iitm.ac.in/u/24f2006531","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/best-practices-for-virtual-environments-and-dependency-management-in-python/165922/1","3","51","https://discourse.onlinedegree.iitm.ac.in/t/best-practices-for-virtual-environments-and-dependency-management-in-python/165922/4","Jan 31","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/23f2003845","","https://avatars.discourse-cdn.com/v4/letter/2/6f9a4e/48.png","","",""
"","Live Session Agenda - 30/01/2025","https://discourse.onlinedegree.iitm.ac.in/t/live-session-agenda-30-01-2025/165830","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds",",","live-session","https://discourse.onlinedegree.iitm.ac.in/tag/live-session","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/live-session-agenda-30-01-2025/165830/1","0","48","https://discourse.onlinedegree.iitm.ac.in/t/live-session-agenda-30-01-2025/165830/1","Jan 30","","","","","","",""
"","Course drop","https://discourse.onlinedegree.iitm.ac.in/t/course-drop/165746","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/garimaa/48/112103_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","","https://discourse.onlinedegree.iitm.ac.in/t/course-drop/165746/1","1","67","https://discourse.onlinedegree.iitm.ac.in/t/course-drop/165746/2","Jan 29","https://discourse.onlinedegree.iitm.ac.in/u/garimaa","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","","",""
